r_si,r_gu,r_name,r_address
서울특별시,관악구,마뇨떡볶이,서울특별시 관악구 신원로 35 
서울특별시,관악구,리춘시장샤로수길지점,서울특별시 관악구 관악로14길 22
서울특별시,관악구,런던부페,서울특별시 관악구 남부순환로 1454
서울특별시,관악구,들깨향장수밀,서울특별시 관악구 봉천로 355 
서울특별시,관악구,두마리찜닭두찜관악인헌점,서울특별시 관악구 인헌9길 13 
서울특별시,관악구,두둑한샤브칼국수,서울특별시 관악구 신림로64길 17 
서울특별시,관악구,돈파스팔레,서울특별시 관악구 봉천로 568-1 
서울특별시,관악구,돈가대박집,서울특별시 관악구 관악로 222
서울특별시,관악구,도토리편백롯데백화점관악점,서울특별시 관악구 봉천로 209 
서울특별시,관악구,대호아구집,서울특별시 관악구 남부순환로 1829-9
서울특별시,관악구,대추나무골감자탕,서울특별시 관악구 조원중앙로 42 
서울특별시,관악구,대감숯불갈비,서울특별시 관악구 난우길 20 
서울특별시,관악구,달인족발,서울특별시 관악구 난우길 26-1 
서울특별시,관악구,다니엘스키친흑돈,서울특별시 관악구 신림로23길 20-9 
서울특별시,관악구,눈꽃초밥,서울특별시 관악구 법원단지길 38 
서울특별시,관악구,농협안심한우마을,서울특별시 관악구 남부순환로 1369
서울특별시,관악구,남원추어탕,서울특별시 관악구 쑥고개로 135 
서울특별시,관악구,낙성곱창,서울특별시 관악구 봉천로 495-3 
서울특별시,관악구,나주곰탕,서울특별시 관악구 신림로28길 30 
서울특별시,관악구,김영자나주곰탕,서울특별시 관악구 봉천로 213-18 
서울특별시,관악구,김명자낙지마당(신림점),서울특별시 관악구 조원로 73
서울특별시,관악구,금비,서울특별시 관악구 신림로 164
서울특별시,관악구,굴마을낙지촌,서울특별시 관악구 남부순환로 1627 
서울특별시,관악구,구이닭연구소,서울특별시 관악구 관악로14길 101
서울특별시,관악구,구영회참치앤초밥,서울특별시 관악구 신원로 34
서울특별시,관악구,구수옥설렁탕,서울특별시 관악구 남부순환로 1696 
서울특별시,관악구,광시생고기,서울특별시 관악구 관악로30길 15 
서울특별시,관악구,곤지암할매소머리국밥왕갈비탕,서울특별시 관악구 문성로 96 
서울특별시,관악구,고창복의낙지세상,서울특별시 관악구 남부순환로 1725 
서울특별시,관악구,고베그릴,서울특별시 관악구 남부순환로 2082-25
서울특별시,관악구,고기마을정육식당,서울특별시 관악구 남부순환로 1770
서울특별시,관악구,계탄언니,서울특별시 관악구 과천대로 951
서울특별시,관악구,거당,서울특별시 관악구 남부순환로 2064
서울특별시,관악구,갯바위,서울특별시 관악구 남부순환로216길 13 
서울특별시,관악구,강강술래신림본동점,서울특별시 관악구 남부순환로 1660 
서울특별시,관악구,가마솥삼계탕,서울특별시 관악구 대학6길 22 
서울특별시,관악구,가마솥,서울특별시 관악구 관악로17길 13 
서울특별시,관악구,가마꿉신림점,서울특별시 관악구 관천로 43
서울특별시,광진구,장충한방족발,서울특별시 광진구 천호대로129길 41
서울특별시,광진구,이차돌군자역점,서울특별시 광진구 능동로 294
서울특별시,광진구,내담,서울특별시 광진구 능동로19길 35
서울특별시,광진구,집파스타,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,페스타마레,서울특별시 광진구 동일로20길 114
서울특별시,광진구,족발명가,서울특별시 광진구 아차산로62길 14-2
서울특별시,광진구,대원칼국수,서울특별시 광진구 자양로18길56
서울특별시,광진구,전설의짬뽕아차산점,서울특별시 광진구 자양로43길 42
서울특별시,광진구,경복궁,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,다이야,서울특별시 광진구 자양번영로6길 67
서울특별시,광진구,쉐프스카페테리아,서울특별시 광진구 구의강변로 83
서울특별시,광진구,담꼬직화구이정식,서울특별시 광진구 자양로13길 9 
서울특별시,광진구,영동교집,서울특별시 광진구 아차산로33길 16-2
서울특별시,광진구,마린보이동태해물찜코다리1번가,서울특별시 광진구 아차산로 421
서울특별시,광진구,전주콩나물국밥,서울특별시 광진구 구의강변로 106
서울특별시,광진구,황금돼지,서울특별시 광진구 아차산로 444
서울특별시,광진구,청담,서울특별시 광진구 구의강변로 92
서울특별시,광진구,장강,서울특별시 광진구 광나루로56길 85
서울특별시,광진구,윤식당,서울특별시 광진구 광나루로56길 85
서울특별시,광진구,산천,서울특별시 광진구 광나루로56길 85
서울특별시,광진구,폽타이,서울특별시 광진구 자양번영로6길 60
서울특별시,광진구,탄뽀뽀,서울특별시 광진구 광나루로56길 85
서울특별시,광진구,신라전골,서울특별시 광진구 광나루로56길 85
서울특별시,광진구,상상돈가스,서울특별시 광진구 광나루로56길 85
서울특별시,광진구,마루샤브아차산역,서울특별시 광진구 천호대로 633
서울특별시,광진구,동신참치,서울특별시 광진구 광나루로56길 85
서울특별시,광진구,기절초풍물닭갈비,서울특별시 광진구 자양로13길 88-1
서울특별시,광진구,엄마손식당,서울특별시 광진구 자양번영로 13
서울특별시,광진구,리춘시장건대점,서울특별시 광진구 아차산로33길 44
서울특별시,광진구,롯데리아건대역점,서울특별시 광진구 능동로 110
서울특별시,광진구,롤링파스타건대점,서울특별시 광진구 능동로 127
서울특별시,광진구,홍코너(테크노마트점),서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,호호칼국수,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,해까득죽,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,해까득비빔밥,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,한끼라면,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,하코야,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,테판스타,서울특별시 광진구 광나루로56길 85
서울특별시,광진구,콩이랑두부랑,서울특별시 광진구 아차산로 431 
서울특별시,광진구,최씨부엌,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,청년다방강변점,서울특별시 광진구 구의강변로 88-1 
서울특별시,광진구,천년초손칼국수,서울특별시 광진구 아차산로 431 
서울특별시,광진구,참토우,서울특별시 광진구 구의강변로 81
서울특별시,광진구,차이나궁,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,지리산정육식당,서울특별시 광진구 광나루로54길 38
서울특별시,광진구,㈜오투스페이스(롯데마트안),서울특별시 광진구 광나루로56길 85
서울특별시,광진구,전선생가,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,장안냉면,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,이씨주방,서울특별시 광진구 아차산로 431 
서울특별시,광진구,육육구이,서울특별시 광진구 아차산로62길 3
서울특별시,광진구,유명한감자탕,서울특별시 광진구 아차산로 467 
서울특별시,광진구,우리가육칠팔,서울특별시 광진구 구의강변로 86 
서울특별시,광진구,여수갓김치,서울특별시 광진구 광나루로52길 104
서울특별시,광진구,엄마손구이,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,양촌리생삼겹살,서울특별시 광진구 아차산로 482
서울특별시,광진구,안동찜닭삼계탕,서울특별시 광진구 광나루로56길 85
서울특별시,광진구,아오키돈부리,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,시래마을,서울특별시 광진구 아차산로 431 
서울특별시,광진구,시골밥상,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,스시장,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,스시와꼬,서울특별시 광진구 구의강변로 90 
서울특별시,광진구,서울등심,서울특별시 광진구 아차산로 431 
서울특별시,광진구,서경일식,서울특별시 광진구 광나루로54길 6
서울특별시,광진구,삼삼이네,서울특별시 광진구 아차산로 431 
서울특별시,광진구,산골닭갈비,서울특별시 광진구 구의강변로7길 5
서울특별시,광진구,사랑채,서울특별시 광진구 아차산로 440-8
서울특별시,광진구,뽀빠이부대찌게,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,빠스또네,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,빛나는청춘,서울특별시 광진구 아차산로 457 
서울특별시,광진구,비스트로부오노,서울특별시 광진구 구의강변로 85-1
서울특별시,광진구,봉산집(강변점),서울특별시 광진구 구의강변로 87-4
서울특별시,광진구,베스트철판,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,민2우동,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,무교동낙지(구의점),서울특별시 광진구 아차산로 464
서울특별시,광진구,모모카,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,마마돈까스,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,롯데리아(롯데마트강변점),서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,라미스테카레,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,따시하루커피베이커리,서울특별시 광진구 아차산로 431 
서울특별시,광진구,듬뿍칼국수,서울특별시 광진구 아차산로 463
서울특별시,광진구,동서울영계백숙,서울특별시 광진구 광나루로54길 9
서울특별시,광진구,두루두루,서울특별시 광진구 광나루로56길 85
서울특별시,광진구,도시바다,서울특별시 광진구 아차산로 451
서울특별시,광진구,도락,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,다래순두부,서울특별시 광진구 광나루로56길 85 
서울특별시,광진구,눈의꽃,서울특별시 광진구 광나루로56길 85
서울특별시,광진구,노가리,서울특별시 광진구 구의강변로 86 
서울특별시,광진구,낭만식객,서울특별시 광진구 구의강변로 85-1
서울특별시,광진구,꽉치킨,서울특별시 광진구 구의강변로 86
서울특별시,광진구,곱창이야기,서울특별시 광진구 구의강변로7길 3
